"","part_social_group","weekend","week","part_age_group","sample","sample_total","sample_proportion","pop_estimate","pop_proportion","weight_raw","weight_proportion"
"5584","D - Working class",TRUE,"2021 / 37","18-29",7,2545,0.00275049115913556,1506.8928,4.28468096215463e-05,215.2704,0.0155778757838336
"5585","D - Working class",TRUE,"2021 / 37","30-39",13,2545,0.00510805500982318,1394.2536,3.96440400825829e-05,107.250276923077,0.00776108323155181
"5586","D - Working class",TRUE,"2021 / 37","40-49",7,2545,0.00275049115913556,1290.63765,3.66978365547635e-05,184.376807142857,0.0133422848616962
"5587","D - Working class",TRUE,"2021 / 37","50-59",31,2545,0.0121807465618861,1376.01975,3.91255809728056e-05,44.3877338709677,0.00321208398631582
"5588","D - Working class",TRUE,"2021 / 37","60-69",15,2545,0.00589390962671906,1093.01655,3.10787018366863e-05,72.86777,0.00527301974495778
"5589","D - Working class",TRUE,"2021 / 37","70-120",2,2545,0.000785854616895874,1392.18765,3.95852971074107e-05,696.093825,0.0503722905691801
"5590","D - Working class",TRUE,"2021 / 38","18-29",10,2342,0.00426985482493595,1506.8928,4.28468096215463e-05,150.68928,0.0100347228133661
"5591","D - Working class",TRUE,"2021 / 38","30-39",7,2342,0.00298889837745517,1394.2536,3.96440400825829e-05,199.179085714286,0.0132637631247727
"5592","D - Working class",TRUE,"2021 / 38","40-49",25,2342,0.0106746370623399,1290.63765,3.66978365547635e-05,51.625506,0.00343785332845025
"5593","D - Working class",TRUE,"2021 / 38","50-59",41,2342,0.0175064047822374,1376.01975,3.91255809728056e-05,33.5614573170732,0.00223492952776368
"5594","D - Working class",TRUE,"2021 / 38","60-69",29,2342,0.0123825789923143,1093.01655,3.10787018366863e-05,37.690225862069,0.00250987309315584
"5595","D - Working class",TRUE,"2021 / 38","70-120",9,2342,0.00384286934244236,1392.18765,3.95852971074107e-05,154.687516666667,0.0103009739806173
"5596","D - Working class",TRUE,"2021 / 39","18-29",6,2944,0.00203804347826087,1506.8928,4.28468096215463e-05,251.1488,0.0210235012543054
"5597","D - Working class",TRUE,"2021 / 39","30-39",16,2944,0.00543478260869565,1394.2536,3.96440400825829e-05,87.14085,0.00729450337519526
"5598","D - Working class",TRUE,"2021 / 39","40-49",11,2944,0.00373641304347826,1290.63765,3.66978365547635e-05,117.330695454545,0.00982167552883852
"5599","D - Working class",TRUE,"2021 / 39","50-59",27,2944,0.00917119565217391,1376.01975,3.91255809728056e-05,50.9636944444444,0.0042661374216274
"5600","D - Working class",TRUE,"2021 / 39","60-69",32,2944,0.0108695652173913,1093.01655,3.10787018366863e-05,34.1567671875,0.00285924056897514
"5601","D - Working class",TRUE,"2021 / 39","70-120",5,2944,0.00169836956521739,1392.18765,3.95852971074107e-05,278.43753,0.0233078229368434
"5602","D - Working class",TRUE,"2021 / 40","18-29",13,2948,0.00440976933514247,1506.8928,4.28468096215463e-05,115.914830769231,0.00971633805879374
"5603","D - Working class",TRUE,"2021 / 40","30-39",15,2948,0.00508819538670285,1394.2536,3.96440400825829e-05,92.95024,0.0077913753442303
"5604","D - Working class",TRUE,"2021 / 40","40-49",19,2948,0.00644504748982361,1290.63765,3.66978365547635e-05,67.928297368421,0.00569395906123383
"5605","D - Working class",TRUE,"2021 / 40","50-59",32,2948,0.0108548168249661,1376.01975,3.91255809728056e-05,43.0006171875,0.00360444414711972
"5606","D - Working class",TRUE,"2021 / 40","60-69",17,2948,0.00576662143826323,1093.01655,3.10787018366863e-05,64.2950911764706,0.00538941253026772
"5607","D - Working class",TRUE,"2021 / 41","18-29",11,1809,0.00608070757324489,1506.8928,4.28468096215463e-05,136.990254545455,0.00704635260048885
"5608","D - Working class",TRUE,"2021 / 41","30-39",2,1809,0.00110558319513543,1394.2536,3.96440400825829e-05,697.1268,0.0358580342546963
"5609","D - Working class",TRUE,"2021 / 41","40-49",16,1809,0.00884466556108347,1290.63765,3.66978365547635e-05,80.664853125,0.00414914914547295
"5610","D - Working class",TRUE,"2021 / 41","50-59",3,1809,0.00165837479270315,1376.01975,3.91255809728056e-05,458.67325,0.0235927253266018
"5611","D - Working class",TRUE,"2021 / 41","60-69",34,1809,0.0187949143173024,1093.01655,3.10787018366863e-05,32.1475455882353,0.00165356975360487
"5612","D - Working class",TRUE,"2021 / 41","70-120",7,1809,0.00386954118297402,1392.18765,3.95852971074107e-05,198.88395,0.0102299717810437
"5613","D - Working class",TRUE,"2021 / 42","18-29",16,2974,0.00537995965030262,1506.8928,4.28468096215463e-05,94.1808,0.00796415073840492
"5614","D - Working class",TRUE,"2021 / 42","30-39",11,2974,0.00369872225958305,1394.2536,3.96440400825829e-05,126.750327272727,0.0107183068368729
"5615","D - Working class",TRUE,"2021 / 42","40-49",23,2974,0.00773369199731002,1290.63765,3.66978365547635e-05,56.1146804347826,0.00474518982234203
"5616","D - Working class",TRUE,"2021 / 42","50-59",26,2974,0.00874243443174176,1376.01975,3.91255809728056e-05,52.9238365384615,0.004475364531274
"5617","D - Working class",TRUE,"2021 / 42","60-69",12,2974,0.00403496973772697,1093.01655,3.10787018366863e-05,91.0847125,0.00770233827185876
"5618","D - Working class",TRUE,"2021 / 42","70-120",1,2974,0.000336247478143914,1392.18765,3.95852971074107e-05,1392.18765,0.117726673597439
"5619","D - Working class",TRUE,"2021 / 43","18-29",3,2158,0.00139017608897127,1506.8928,4.28468096215463e-05,502.2976,0.0308211383877657
"5620","D - Working class",TRUE,"2021 / 43","30-39",2,2158,0.00092678405931418,1394.2536,3.96440400825829e-05,697.1268,0.042775919249107
"5621","D - Working class",TRUE,"2021 / 43","40-49",1,2158,0.00046339202965709,1290.63765,3.66978365547635e-05,1290.63765,0.0791939312851797
"5622","D - Working class",TRUE,"2021 / 43","50-59",1,2158,0.00046339202965709,1376.01975,3.91255809728056e-05,1376.01975,0.0844330037393145
"5623","D - Working class",TRUE,"2021 / 43","60-69",8,2158,0.00370713623725672,1093.01655,3.10787018366863e-05,136.62706875,0.00838347982044613
"5624","D - Working class",TRUE,"2021 / 43","70-120",6,2158,0.00278035217794254,1392.18765,3.95852971074107e-05,232.031275,0.014237511859632
"5625","D - Working class",TRUE,"2021 / 44","18-29",13,3026,0.00429610046265697,1506.8928,4.28468096215463e-05,115.914830769231,0.00997341891652301
"5626","D - Working class",TRUE,"2021 / 44","30-39",3,3026,0.000991407799074686,1394.2536,3.96440400825829e-05,464.7512,0.0399876217632986
"5627","D - Working class",TRUE,"2021 / 44","40-49",3,3026,0.000991407799074686,1290.63765,3.66978365547635e-05,430.21255,0.0370158844715715
"5628","D - Working class",TRUE,"2021 / 44","50-59",6,3026,0.00198281559814937,1376.01975,3.91255809728056e-05,229.336625,0.0197323346706183
"5629","D - Working class",TRUE,"2021 / 45","18-29",5,1799,0.00277932184546971,1506.8928,4.28468096215463e-05,301.37856,0.0154162821018324
"5630","D - Working class",TRUE,"2021 / 45","30-39",9,1799,0.00500277932184547,1394.2536,3.96440400825829e-05,154.917066666667,0.00792440312317408
"5631","D - Working class",TRUE,"2021 / 45","40-49",17,1799,0.009449694274597,1290.63765,3.66978365547635e-05,75.9198617647059,0.00388349458600115
"5632","D - Working class",TRUE,"2021 / 45","50-59",30,1799,0.0166759310728182,1376.01975,3.91255809728056e-05,45.867325,0.00234623067233591
"5633","D - Working class",TRUE,"2021 / 45","60-69",9,1799,0.00500277932184547,1093.01655,3.10787018366863e-05,121.446283333333,0.0062122871782443
"5634","D - Working class",TRUE,"2021 / 45","70-120",1,1799,0.000555864369093941,1392.18765,3.95852971074107e-05,1392.18765,0.0712139494962318
"5635","D - Working class",TRUE,"2021 / 46","18-29",22,2625,0.00838095238095238,1506.8928,4.28468096215463e-05,68.4951272727273,0.00511240342075269
"5636","D - Working class",TRUE,"2021 / 46","30-39",4,2625,0.00152380952380952,1394.2536,3.96440400825829e-05,348.5634,0.026016401304195
"5637","D - Working class",TRUE,"2021 / 46","40-49",27,2625,0.0102857142857143,1290.63765,3.66978365547635e-05,47.8013944444444,0.00356784522060201
"5638","D - Working class",TRUE,"2021 / 46","50-59",27,2625,0.0102857142857143,1376.01975,3.91255809728056e-05,50.9636944444444,0.00380387592791166
"5639","D - Working class",TRUE,"2021 / 46","60-69",20,2625,0.00761904761904762,1093.01655,3.10787018366863e-05,54.6508275,0.00407907961606508
"5640","D - Working class",TRUE,"2021 / 46","70-120",10,2625,0.00380952380952381,1392.18765,3.95852971074107e-05,139.218765,0.0103911404906953
"5641","D - Working class",TRUE,"2021 / 47","18-29",18,2375,0.00757894736842105,1506.8928,4.28468096215463e-05,83.7162666666667,0.00565339849173181
"5642","D - Working class",TRUE,"2021 / 47","30-39",10,2375,0.00421052631578947,1394.2536,3.96440400825829e-05,139.42536,0.00941545951961345
"5643","D - Working class",TRUE,"2021 / 47","40-49",19,2375,0.008,1290.63765,3.66978365547635e-05,67.928297368421,0.00458722956934544
"5644","D - Working class",TRUE,"2021 / 47","50-59",29,2375,0.0122105263157895,1376.01975,3.91255809728056e-05,47.4489568965517,0.00320425016587632
"5645","D - Working class",TRUE,"2021 / 47","60-69",14,2375,0.00589473684210526,1093.01655,3.10787018366863e-05,78.0726107142857,0.00527227977586643
"5646","D - Working class",TRUE,"2021 / 47","70-120",19,2375,0.008,1392.18765,3.95852971074107e-05,73.2730342105263,0.00494816213842633
"5647","D - Working class",TRUE,"2021 / 48","18-29",4,940,0.00425531914893617,1506.8928,4.28468096215463e-05,376.7232,0.0100690002610634
"5648","D - Working class",TRUE,"2021 / 48","30-39",3,940,0.00319148936170213,1394.2536,3.96440400825829e-05,464.7512,0.012421799225876
"5649","D - Working class",TRUE,"2021 / 48","40-49",24,940,0.025531914893617,1290.63765,3.66978365547635e-05,53.77656875,0.00143733193172824
"5650","D - Working class",TRUE,"2021 / 48","50-59",10,940,0.0106382978723404,1376.01975,3.91255809728056e-05,137.601975,0.00367780461144373
"5651","D - Working class",TRUE,"2021 / 48","60-69",31,940,0.0329787234042553,1093.01655,3.10787018366863e-05,35.2585983870968,0.000942386442789843
"5652","D - Working class",TRUE,"2021 / 49","18-29",5,3462,0.00144425187752744,1506.8928,4.28468096215463e-05,301.37856,0.0296671309819587
"5653","D - Working class",TRUE,"2021 / 49","30-39",3,3462,0.000866551126516464,1394.2536,3.96440400825829e-05,464.7512,0.0457492222553007
"5654","D - Working class",TRUE,"2021 / 49","40-49",10,3462,0.00288850375505488,1290.63765,3.66978365547635e-05,129.063765,0.0127047910152591
"5655","D - Working class",TRUE,"2021 / 49","50-59",21,3462,0.00606585788561525,1376.01975,3.91255809728056e-05,65.52475,0.00645013149180252
"5656","D - Working class",TRUE,"2021 / 49","60-69",22,3462,0.00635470826112074,1093.01655,3.10787018366863e-05,49.6825704545455,0.00489065753448218
"5657","D - Working class",TRUE,"2021 / 49","70-120",12,3462,0.00346620450606586,1392.18765,3.95852971074107e-05,116.0156375,0.011420358215488
"5658","D - Working class",TRUE,"2021 / 50","18-29",15,2924,0.00512995896032832,1506.8928,4.28468096215463e-05,100.45952,0.00835227142222676
"5659","D - Working class",TRUE,"2021 / 50","30-39",26,2924,0.00889192886456908,1394.2536,3.96440400825829e-05,53.6251384615385,0.00445842973851817
"5660","D - Working class",TRUE,"2021 / 50","40-49",21,2924,0.00718194254445964,1290.63765,3.66978365547635e-05,61.4589357142857,0.00510973686124421
"5661","D - Working class",TRUE,"2021 / 50","50-59",31,2924,0.0106019151846785,1376.01975,3.91255809728056e-05,44.3877338709677,0.00369042576659625
"5662","D - Working class",TRUE,"2021 / 50","60-69",11,2924,0.00376196990424077,1093.01655,3.10787018366863e-05,99.3651409090909,0.00826128401549734
"5663","D - Working class",TRUE,"2021 / 50","70-120",5,2924,0.00170998632010944,1392.18765,3.95852971074107e-05,278.43753,0.0231494817484138
"5664","D - Working class",TRUE,"2021 / 51","18-29",8,2421,0.00330441966129698,1506.8928,4.28468096215463e-05,188.3616,0.0129665157617205
"5665","D - Working class",TRUE,"2021 / 51","30-39",5,2421,0.00206526228831062,1394.2536,3.96440400825829e-05,278.85072,0.0191956442079867
"5666","D - Working class",TRUE,"2021 / 52","60-69",1,2948,0.00033921302578019,1093.01655,3.10787018366863e-05,1093.01655,0.0916200130145512
"5667","D - Working class",TRUE,"2021 / 52","70-120",5,2948,0.00169606512890095,1392.18765,3.95852971074107e-05,278.43753,0.0233394911745293
"5668","D - Working class",TRUE,"2022 / 01","18-29",15,3314,0.00452625226312613,1506.8928,4.28468096215463e-05,100.45952,0.00946628847238697
"5669","D - Working class",TRUE,"2022 / 02","18-29",5,2906,0.00172057811424639,1506.8928,4.28468096215463e-05,301.37856,0.0249025657520427
"5670","D - Working class",TRUE,"2022 / 02","30-39",3,2906,0.00103234686854783,1394.2536,3.96440400825829e-05,464.7512,0.0384018601599953
"5671","D - Working class",TRUE,"2022 / 02","40-49",14,2906,0.00481761871988988,1290.63765,3.66978365547635e-05,92.1884035714286,0.00761742235915305
"5672","D - Working class",TRUE,"2022 / 02","50-59",17,2906,0.00584996558843771,1376.01975,3.91255809728056e-05,80.9423382352941,0.00668817284158665
"5673","D - Working class",TRUE,"2022 / 02","60-69",10,2906,0.00344115622849277,1093.01655,3.10787018366863e-05,109.301655,0.00903147075374104
"5674","D - Working class",TRUE,"2022 / 02","70-120",11,2906,0.00378527185134205,1392.18765,3.95852971074107e-05,126.562513636364,0.0104577157631032
"5675","D - Working class",TRUE,"2022 / 03","18-29",6,2446,0.00245298446443173,1506.8928,4.28468096215463e-05,251.1488,0.0174672160557171
"5676","D - Working class",TRUE,"2022 / 03","30-39",6,2446,0.00245298446443173,1394.2536,3.96440400825829e-05,232.3756,0.0161615536736663
"5677","D - Working class",TRUE,"2022 / 03","40-49",14,2446,0.00572363041700736,1290.63765,3.66978365547635e-05,92.1884035714286,0.00641163630092511
"5678","D - Working class",TRUE,"2022 / 03","50-59",14,2446,0.00572363041700736,1376.01975,3.91255809728056e-05,98.287125,0.00683579793282018
"5679","D - Working class",TRUE,"2022 / 03","60-69",12,2446,0.00490596892886345,1093.01655,3.10787018366863e-05,91.0847125,0.00633487539104456
"5680","D - Working class",TRUE,"2022 / 03","70-120",3,2446,0.00122649223221586,1392.18765,3.95852971074107e-05,464.06255,0.0322752122415755
"5681","D - Working class",TRUE,"2022 / 04","18-29",9,1959,0.00459418070444104,1506.8928,4.28468096215463e-05,167.432533333333,0.00932632222762325
"5682","D - Working class",TRUE,"2022 / 04","30-39",12,1959,0.00612557427258806,1394.2536,3.96440400825829e-05,116.1878,0.00647188954348166
"5683","D - Working class",TRUE,"2022 / 04","40-49",11,1959,0.00561510974987238,1290.63765,3.66978365547635e-05,117.330695454545,0.00653555107370743
"5684","D - Working class",TRUE,"2022 / 04","50-59",20,1959,0.0102092904543134,1376.01975,3.91255809728056e-05,68.8009875,0.00383235065628631
"5685","D - Working class",TRUE,"2022 / 04","60-69",34,1959,0.0173557937723328,1093.01655,3.10787018366863e-05,32.1475455882353,0.0017906816734726
"5686","D - Working class",TRUE,"2022 / 04","70-120",14,1959,0.0071465033180194,1392.18765,3.95852971074107e-05,99.441975,0.00553911407381553
"5687","D - Working class",TRUE,"2022 / 05","18-29",18,3495,0.00515021459227468,1506.8928,4.28468096215463e-05,83.7162666666667,0.00831942220151691
"5688","D - Working class",TRUE,"2022 / 05","30-39",8,3495,0.00228898426323319,1394.2536,3.96440400825829e-05,174.2817,0.0173194900110784
"5689","D - Working class",TRUE,"2022 / 05","40-49",23,3495,0.00658082975679542,1290.63765,3.66978365547635e-05,56.1146804347826,0.00557647559821298
"5690","D - Working class",TRUE,"2022 / 05","50-59",10,3495,0.00286123032904149,1376.01975,3.91255809728056e-05,137.601975,0.0136743905499956
"5691","D - Working class",TRUE,"2022 / 05","60-69",12,3495,0.00343347639484979,1093.01655,3.10787018366863e-05,91.0847125,0.00905167190993489
"5692","D - Working class",TRUE,"2022 / 05","70-120",24,3495,0.00686695278969957,1392.18765,3.95852971074107e-05,58.00781875,0.00576460889126668
"5693","D - Working class",TRUE,"2022 / 07","18-29",9,2344,0.00383959044368601,1506.8928,4.28468096215463e-05,167.432533333333,0.0111592135281005
"5694","D - Working class",TRUE,"2022 / 07","30-39",3,2344,0.00127986348122867,1394.2536,3.96440400825829e-05,464.7512,0.0309752099845248
"5695","D - Working class",TRUE,"2022 / 07","40-49",6,2344,0.00255972696245734,1290.63765,3.66978365547635e-05,215.106275,0.0143366214807276
"5696","D - Working class",TRUE,"2022 / 07","50-59",11,2344,0.00469283276450512,1376.01975,3.91255809728056e-05,125.092704545455,0.00833730561820512
"5697","D - Working class",TRUE,"2022 / 07","60-69",12,2344,0.00511945392491468,1093.01655,3.10787018366863e-05,91.0847125,0.00607070642543273
"5698","D - Working class",TRUE,"2022 / 07","70-120",6,2344,0.00255972696245734,1392.18765,3.95852971074107e-05,232.031275,0.0154646560699618
"5699","D - Working class",TRUE,"2022 / 08","18-29",29,2226,0.0130278526504942,1506.8928,4.28468096215463e-05,51.9618206896552,0.00328886200750214
"5700","D - Working class",TRUE,"2022 / 08","30-39",3,2226,0.00134770889487871,1394.2536,3.96440400825829e-05,464.7512,0.0294158777412765
"5701","D - Working class",TRUE,"2022 / 08","40-49",14,2226,0.00628930817610063,1290.63765,3.66978365547635e-05,92.1884035714286,0.0058349560122074
"5702","D - Working class",TRUE,"2022 / 08","50-59",23,2226,0.0103324348607367,1376.01975,3.91255809728056e-05,59.8269456521739,0.0037866757932811
"5703","D - Working class",TRUE,"2022 / 08","60-69",35,2226,0.0157232704402516,1093.01655,3.10787018366863e-05,31.2290442857143,0.00197660543681325
"5704","D - Working class",TRUE,"2022 / 08","70-120",9,2226,0.00404312668463612,1392.18765,3.95852971074107e-05,154.687516666667,0.00979076348456624
"5705","D - Working class",TRUE,"2022 / 46","18-29",3,993,0.00302114803625378,1506.8928,4.28468096215463e-05,502.2976,0.0141822939847318
