"","part_social_group","week","part_age_group","sample","sample_total","sample_proportion","pop_estimate","pop_proportion","weight_raw","weight_proportion"
"984","B - Middle class","2021 / 25","18-29",94,2403,0.0391177694548481,2310.56896,1.55828257316459e-05,24.5805208510638,0.000398356704607928
"985","B - Middle class","2021 / 25","30-39",128,2403,0.0532667498959634,2137.85552,1.44180202297867e-05,16.70199625,0.000270675801657637
"986","B - Middle class","2021 / 25","40-49",152,2403,0.0632542655014565,1978.97773,1.33465244393304e-05,13.0195903289474,0.000210998014655993
"987","B - Middle class","2021 / 25","50-59",234,2403,0.0973782771535581,2109.89695,1.42294634147519e-05,9.01665363247863,0.000146125643528413
"988","B - Middle class","2021 / 25","60-69",262,2403,0.1090303786933,1675.95871,1.13029184428082e-05,6.39678896946565,0.000103667606939191
"989","B - Middle class","2021 / 25","70-120",144,2403,0.0599250936329588,2134.68773,1.43966561760065e-05,14.8242203472222,0.000240244199937108
"990","B - Middle class","2021 / 26","18-29",86,3912,0.0219836400817996,2310.56896,1.55828257316459e-05,26.8670809302326,0.000708837375141848
"991","B - Middle class","2021 / 26","30-39",192,3912,0.049079754601227,2137.85552,1.44180202297867e-05,11.1346641666667,0.000293767162181905
"992","B - Middle class","2021 / 26","40-49",196,3912,0.0501022494887526,1978.97773,1.33465244393304e-05,10.0968251530612,0.000266385732687044
"993","B - Middle class","2021 / 26","50-59",312,3912,0.0797546012269939,2109.89695,1.42294634147519e-05,6.76249022435898,0.000178415579738812
"994","B - Middle class","2021 / 26","60-69",445,3912,0.113752556237219,1675.95871,1.13029184428082e-05,3.76619934831461,9.93640830298104e-05
"995","B - Middle class","2021 / 26","70-120",213,3912,0.0544478527607362,2134.68773,1.43966561760065e-05,10.0220081220657,0.000264411826105809
"996","B - Middle class","2021 / 27","18-29",103,2071,0.0497344278126509,2310.56896,1.55828257316459e-05,22.4327083495146,0.00031332069990523
"997","B - Middle class","2021 / 27","30-39",139,2071,0.0671173346209561,2137.85552,1.44180202297867e-05,15.3802555395683,0.000214818128747398
"998","B - Middle class","2021 / 27","40-49",121,2071,0.0584258812168035,1978.97773,1.33465244393304e-05,16.3551878512397,0.000228435141436804
"999","B - Middle class","2021 / 27","50-59",150,2071,0.0724287783679382,2109.89695,1.42294634147519e-05,14.0659796666667,0.000196461458213008
"1000","B - Middle class","2021 / 27","60-69",181,2071,0.0873973925639788,1675.95871,1.13029184428082e-05,9.25944038674033,0.000129327867928485
"1001","B - Middle class","2021 / 27","70-120",85,2071,0.0410429744084983,2134.68773,1.43966561760065e-05,25.1139732941176,0.000350770293417758
"1002","B - Middle class","2021 / 28","18-29",34,2340,0.0145299145299145,2310.56896,1.55828257316459e-05,67.9579105882353,0.00107246506506034
"1003","B - Middle class","2021 / 28","30-39",91,2340,0.0388888888888889,2137.85552,1.44180202297867e-05,23.4929178021978,0.000370749091623088
"1004","B - Middle class","2021 / 28","40-49",145,2340,0.061965811965812,1978.97773,1.33465244393304e-05,13.6481222758621,0.000215385290951953
"1005","B - Middle class","2021 / 28","50-59",183,2340,0.0782051282051282,2109.89695,1.42294634147519e-05,11.5294915300546,0.000181950515795188
"1006","B - Middle class","2021 / 28","60-69",405,2340,0.173076923076923,1675.95871,1.13029184428082e-05,4.13816965432099,6.53057510028918e-05
"1007","B - Middle class","2021 / 28","70-120",112,2340,0.0478632478632479,2134.68773,1.43966561760065e-05,19.059711875,0.000300787280820135
"1008","B - Middle class","2021 / 29","18-29",56,2433,0.0230168516235101,2310.56896,1.55828257316459e-05,41.26016,0.000677018125090974
"1009","B - Middle class","2021 / 29","30-39",97,2433,0.0398684751335799,2137.85552,1.44180202297867e-05,22.039747628866,0.000361639620815166
"1010","B - Middle class","2021 / 29","40-49",124,2433,0.0509658857377723,1978.97773,1.33465244393304e-05,15.9594978225806,0.000261871725491056
"1011","B - Middle class","2021 / 29","50-59",183,2433,0.0752157829839704,2109.89695,1.42294634147519e-05,11.5294915300546,0.000189181882448586
"1012","B - Middle class","2021 / 29","60-69",231,2433,0.094944512946979,1675.95871,1.13029184428082e-05,7.25523251082251,0.000119047621521006
"1013","B - Middle class","2021 / 29","70-120",183,2433,0.0752157829839704,2134.68773,1.43966561760065e-05,11.664960273224,0.000191404723913791
"1014","B - Middle class","2021 / 30","18-29",44,2830,0.015547703180212,2310.56896,1.55828257316459e-05,52.5129309090909,0.00100225901864905
"1015","B - Middle class","2021 / 30","30-39",116,2830,0.0409893992932862,2137.85552,1.44180202297867e-05,18.4297889655172,0.000351749976295659
"1016","B - Middle class","2021 / 30","40-49",145,2830,0.0512367491166078,1978.97773,1.33465244393304e-05,13.6481222758621,0.000260487339057276
"1017","B - Middle class","2021 / 30","50-59",276,2830,0.0975265017667845,2109.89695,1.42294634147519e-05,7.64455416666667,0.000145903556028072
"1018","B - Middle class","2021 / 30","60-69",406,2830,0.143462897526502,1675.95871,1.13029184428082e-05,4.1279771182266,7.87863526924807e-05
"1019","B - Middle class","2021 / 30","70-120",224,2830,0.0791519434628975,2134.68773,1.43966561760065e-05,9.5298559375,0.000181886325795082
"1020","B - Middle class","2021 / 31","18-29",181,2276,0.0795254833040422,2310.56896,1.55828257316459e-05,12.7655743646409,0.000195947576603459
"1021","B - Middle class","2021 / 31","30-39",117,2276,0.0514059753954306,2137.85552,1.44180202297867e-05,18.2722694017094,0.000280473624299099
"1022","B - Middle class","2021 / 31","40-49",111,2276,0.0487697715289982,1978.97773,1.33465244393304e-05,17.8286281981982,0.00027366387048573
"1023","B - Middle class","2021 / 31","50-59",115,2276,0.0505272407732865,2109.89695,1.42294634147519e-05,18.34693,0.000281619641147611
"1024","B - Middle class","2021 / 31","60-69",180,2276,0.0790861159929701,1675.95871,1.13029184428082e-05,9.31088172222222,0.000142919124310175
"1025","B - Middle class","2021 / 31","70-120",98,2276,0.0430579964850615,2134.68773,1.43966561760065e-05,21.7825278571429,0.000334354994455007
"1026","B - Middle class","2021 / 32","18-29",93,2592,0.0358796296296296,2310.56896,1.55828257316459e-05,24.8448275268817,0.000434308433294906
"1027","B - Middle class","2021 / 32","30-39",197,2592,0.0760030864197531,2137.85552,1.44180202297867e-05,10.8520584771574,0.00018970308850562
"1028","B - Middle class","2021 / 32","40-49",152,2592,0.058641975308642,1978.97773,1.33465244393304e-05,13.0195903289474,0.000227593364123319
"1029","B - Middle class","2021 / 32","50-59",228,2592,0.087962962962963,2109.89695,1.42294634147519e-05,9.25393399122807,0.000161766531451916
"1030","B - Middle class","2021 / 32","60-69",230,2592,0.0887345679012346,1675.95871,1.13029184428082e-05,7.286777,0.000127378976538082
"1031","B - Middle class","2021 / 32","70-120",153,2592,0.0590277777777778,2134.68773,1.43966561760065e-05,13.9522073856209,0.00024389629286411
"1032","B - Middle class","2021 / 33","18-29",223,3603,0.0618928670552318,2310.56896,1.55828257316459e-05,10.3612957847534,0.000251770946686638
"1033","B - Middle class","2021 / 33","30-39",357,3603,0.0990840965861782,2137.85552,1.44180202297867e-05,5.98839081232493,0.000145512960470369
"1034","B - Middle class","2021 / 33","40-49",243,3603,0.06744379683597,1978.97773,1.33465244393304e-05,8.14394127572016,0.000197891059896739
"1035","B - Middle class","2021 / 33","50-59",221,3603,0.0613377740771579,2109.89695,1.42294634147519e-05,9.54704502262444,0.000231985324359054
"1036","B - Middle class","2021 / 33","60-69",231,3603,0.0641132389675271,1675.95871,1.13029184428082e-05,7.25523251082251,0.000176296169478086
"1037","B - Middle class","2021 / 33","70-120",107,3603,0.0296974743269498,2134.68773,1.43966561760065e-05,19.9503526168224,0.000484777123384592
"1038","B - Middle class","2021 / 34","18-29",104,2652,0.0392156862745098,2310.56896,1.55828257316459e-05,22.2170092307692,0.000397362056156971
"1039","B - Middle class","2021 / 34","30-39",209,2652,0.0788084464555053,2137.85552,1.44180202297867e-05,10.2289737799043,0.000182950189710021
"1040","B - Middle class","2021 / 34","40-49",152,2652,0.057315233785822,1978.97773,1.33465244393304e-05,13.0195903289474,0.000232861729033581
"1041","B - Middle class","2021 / 34","50-59",205,2652,0.0773001508295626,2109.89695,1.42294634147519e-05,10.2921802439024,0.000184080668175229
"1042","B - Middle class","2021 / 34","60-69",261,2652,0.0984162895927602,1675.95871,1.13029184428082e-05,6.4212977394636,0.000114848044867154
"1043","B - Middle class","2021 / 34","70-120",125,2652,0.0471342383107089,2134.68773,1.43966561760065e-05,17.07750184,0.000305439457430153
"1044","B - Middle class","2021 / 35","18-29",145,2562,0.0565964090554254,2310.56896,1.55828257316459e-05,15.9349583448276,0.000275332410513634
"1045","B - Middle class","2021 / 35","30-39",202,2562,0.0788446526151444,2137.85552,1.44180202297867e-05,10.5834431683168,0.000182866177369869
"1046","B - Middle class","2021 / 35","40-49",176,2562,0.068696330991413,1978.97773,1.33465244393304e-05,11.2441916477273,0.000194282929622526
"1047","B - Middle class","2021 / 35","50-59",192,2562,0.0749414519906323,2109.89695,1.42294634147519e-05,10.9890466145833,0.000189874402440595
"1048","B - Middle class","2021 / 35","60-69",193,2562,0.0753317720530835,1675.95871,1.13029184428082e-05,8.68372388601036,0.000150041850002459
"1049","B - Middle class","2021 / 35","70-120",103,2562,0.0402029664324746,2134.68773,1.43966561760065e-05,20.725123592233,0.000358099350708044
"1050","B - Middle class","2021 / 36","18-29",97,2275,0.0426373626373626,2310.56896,1.55828257316459e-05,23.820298556701,0.000365473490097882
"1051","B - Middle class","2021 / 36","30-39",136,2275,0.0597802197802198,2137.85552,1.44180202297867e-05,15.7195258823529,0.000241183794285036
"1052","B - Middle class","2021 / 36","40-49",121,2275,0.0531868131868132,1978.97773,1.33465244393304e-05,16.3551878512397,0.000250936719830386
"1053","B - Middle class","2021 / 36","50-59",205,2275,0.0901098901098901,2109.89695,1.42294634147519e-05,10.2921802439024,0.000157912337895417
"1054","B - Middle class","2021 / 36","60-69",181,2275,0.0795604395604396,1675.95871,1.13029184428082e-05,9.25944038674033,0.000142067068825352
"1055","B - Middle class","2021 / 36","70-120",179,2275,0.0786813186813187,2134.68773,1.43966561760065e-05,11.9256297765363,0.000182974261454831
"1056","B - Middle class","2021 / 37","18-29",163,2545,0.0640471512770138,2310.56896,1.55828257316459e-05,14.1752696932515,0.000243302401760975
"1057","B - Middle class","2021 / 37","30-39",191,2545,0.075049115913556,2137.85552,1.44180202297867e-05,11.1929608376963,0.00019211445803564
"1058","B - Middle class","2021 / 37","40-49",202,2545,0.0793713163064833,1978.97773,1.33465244393304e-05,9.79691945544555,0.00016815299355493
"1059","B - Middle class","2021 / 37","50-59",196,2545,0.0770137524557957,2109.89695,1.42294634147519e-05,10.7647803571429,0.000184765226482365
"1060","B - Middle class","2021 / 37","60-69",185,2545,0.0726915520628684,1675.95871,1.13029184428082e-05,9.05923627027027,0.000155491499659172
"1061","B - Middle class","2021 / 37","70-120",93,2545,0.0365422396856582,2134.68773,1.43966561760065e-05,22.9536315053763,0.000393973010407919
"1062","B - Middle class","2021 / 38","18-29",121,2342,0.051665243381725,2310.56896,1.55828257316459e-05,19.0956112396694,0.000301611387301775
"1063","B - Middle class","2021 / 38","30-39",221,2342,0.0943637916310845,2137.85552,1.44180202297867e-05,9.67355438914027,0.000152791870489414
"1064","B - Middle class","2021 / 38","40-49",156,2342,0.0666097352690009,1978.97773,1.33465244393304e-05,12.6857546794872,0.00020036897587764
"1065","B - Middle class","2021 / 38","50-59",163,2342,0.069598633646456,2109.89695,1.42294634147519e-05,12.9441530674847,0.0002044503271003
"1066","B - Middle class","2021 / 38","60-69",188,2342,0.0802732707087959,1675.95871,1.13029184428082e-05,8.9146739893617,0.000140805505282217
"1067","B - Middle class","2021 / 38","70-120",94,2342,0.040136635354398,2134.68773,1.43966561760065e-05,22.7094439361702,0.000358691157066033
"1068","B - Middle class","2021 / 39","18-29",135,2944,0.0458559782608696,2310.56896,1.55828257316459e-05,17.1153256296296,0.000339821029288634
"1069","B - Middle class","2021 / 39","30-39",252,2944,0.0855978260869565,2137.85552,1.44180202297867e-05,8.48355365079365,0.000168439093478143
"1070","B - Middle class","2021 / 39","40-49",196,2944,0.0665760869565217,1978.97773,1.33465244393304e-05,10.0968251530612,0.000200470244639738
"1071","B - Middle class","2021 / 39","50-59",218,2944,0.0740489130434783,2109.89695,1.42294634147519e-05,9.67842637614679,0.000192163028867108
"1072","B - Middle class","2021 / 39","60-69",281,2944,0.0954483695652174,1675.95871,1.13029184428082e-05,5.96426587188612,0.000118419188240667
"1073","B - Middle class","2021 / 39","70-120",134,2944,0.0455163043478261,2134.68773,1.43966561760065e-05,15.9305054477612,0.000316296684941515
"1074","B - Middle class","2021 / 40","18-29",127,2948,0.0430800542740841,2310.56896,1.55828257316459e-05,18.1934563779528,0.000361717876038522
"1075","B - Middle class","2021 / 40","30-39",190,2948,0.0644504748982361,2137.85552,1.44180202297867e-05,11.2518711578947,0.000223706966512691
"1076","B - Middle class","2021 / 40","40-49",231,2948,0.0783582089552239,1978.97773,1.33465244393304e-05,8.56700316017316,0.000170327073797169
"1077","B - Middle class","2021 / 40","50-59",274,2948,0.092944369063772,2109.89695,1.42294634147519e-05,7.70035383211679,0.000153096562579155
"1078","B - Middle class","2021 / 40","60-69",284,2948,0.096336499321574,1675.95871,1.13029184428082e-05,5.90126306338028,0.000117327477357037
"1079","B - Middle class","2021 / 40","70-120",122,2948,0.0413839891451832,2134.68773,1.43966561760065e-05,17.4974404098361,0.000347879855793992
"1080","B - Middle class","2021 / 41","18-29",185,1809,0.102266445550028,2310.56896,1.55828257316459e-05,12.4895619459459,0.000152374766208365
"1081","B - Middle class","2021 / 41","30-39",92,1809,0.05085682697623,2137.85552,1.44180202297867e-05,23.23756,0.000283502158648741
"1082","B - Middle class","2021 / 41","40-49",120,1809,0.066334991708126,1978.97773,1.33465244393304e-05,16.4914810833333,0.000201198855922906
"1083","B - Middle class","2021 / 41","50-59",88,1809,0.0486456605859591,2109.89695,1.42294634147519e-05,23.9761017045455,0.000292512492241888
"1084","B - Middle class","2021 / 41","60-69",215,1809,0.118850193477059,1675.95871,1.13029184428082e-05,7.79515679069768,9.51022300606512e-05
"1085","B - Middle class","2021 / 41","70-120",26,1809,0.0143725815367606,2134.68773,1.43966561760065e-05,82.1033742307692,0.00100167503932291
"1086","B - Middle class","2021 / 42","18-29",131,2974,0.0440484196368527,2310.56896,1.55828257316459e-05,17.6379309923664,0.000353765829968817
"1087","B - Middle class","2021 / 42","30-39",247,2974,0.0830531271015467,2137.85552,1.44180202297867e-05,8.65528550607288,0.000173599968272817
"1088","B - Middle class","2021 / 42","40-49",191,2974,0.0642232683254876,1978.97773,1.33465244393304e-05,10.361139947644,0.000207814469542244
"1089","B - Middle class","2021 / 42","50-59",265,2974,0.0891055817081372,2109.89695,1.42294634147519e-05,7.96187528301887,0.000159692166775366
"1090","B - Middle class","2021 / 42","60-69",187,2974,0.0628782784129119,1675.95871,1.13029184428082e-05,8.96234604278075,0.000179758713630543
"1091","B - Middle class","2021 / 42","70-120",238,2974,0.0800268997982515,2134.68773,1.43966561760065e-05,8.96927617647059,0.000179897712048081
"1092","B - Middle class","2021 / 43","18-29",131,2158,0.0607043558850788,2310.56896,1.55828257316459e-05,17.6379309923664,0.000256700289533526
"1093","B - Middle class","2021 / 43","30-39",212,2158,0.0982391102873031,2137.85552,1.44180202297867e-05,10.0842241509434,0.000146764564414527
"1094","B - Middle class","2021 / 43","40-49",172,2158,0.0797034291010195,1978.97773,1.33465244393304e-05,11.5056844767442,0.000167452324070204
"1095","B - Middle class","2021 / 43","50-59",137,2158,0.0634847080630213,2109.89695,1.42294634147519e-05,15.4007076642336,0.000224140014956457
"1096","B - Middle class","2021 / 43","60-69",169,2158,0.0783132530120482,1675.95871,1.13029184428082e-05,9.91691544378698,0.000144329573962012
"1097","B - Middle class","2021 / 43","70-120",62,2158,0.0287303058387396,2134.68773,1.43966561760065e-05,34.4304472580645,0.000501096516577774
"1098","B - Middle class","2021 / 44","18-29",177,3026,0.0584930601454065,2310.56896,1.55828257316459e-05,13.054061920904,0.000266404693016727
"1099","B - Middle class","2021 / 44","30-39",229,3026,0.0756774619960344,2137.85552,1.44180202297867e-05,9.33561362445415,0.00019051934155168
"1100","B - Middle class","2021 / 44","40-49",176,3026,0.0581625908790483,1978.97773,1.33465244393304e-05,11.2441916477273,0.000229469221326215
"1101","B - Middle class","2021 / 44","50-59",230,3026,0.0760079312623926,2109.89695,1.42294634147519e-05,9.173465,0.000187210244752344
"1102","B - Middle class","2021 / 44","60-69",285,3026,0.0941837409120952,1675.95871,1.13029184428082e-05,5.88055687719298,0.000120009232308553
"1103","B - Middle class","2021 / 44","70-120",143,3026,0.0472571050892267,2134.68773,1.43966561760065e-05,14.9278862237762,0.000304645325794375
"1104","B - Middle class","2021 / 45","18-29",76,1799,0.0422456920511395,2310.56896,1.55828257316459e-05,30.4022231578947,0.000368861888042514
"1105","B - Middle class","2021 / 45","30-39",89,1799,0.0494719288493608,2137.85552,1.44180202297867e-05,24.0208485393258,0.000291438408914453
"1106","B - Middle class","2021 / 45","40-49",137,1799,0.0761534185658699,1978.97773,1.33465244393304e-05,14.445092919708,0.000175258375666828
"1107","B - Middle class","2021 / 45","50-59",163,1799,0.0906058921623124,2109.89695,1.42294634147519e-05,12.9441530674847,0.000157047881491648
"1108","B - Middle class","2021 / 45","60-69",177,1799,0.0983879933296276,1675.95871,1.13029184428082e-05,9.46869327683616,0.000114881075020406
"1109","B - Middle class","2021 / 45","70-120",70,1799,0.0389105058365759,2134.68773,1.43966561760065e-05,30.495539,0.000369994063723366
"1110","B - Middle class","2021 / 46","18-29",160,2625,0.060952380952381,2310.56896,1.55828257316459e-05,14.441056,0.000255655734659816
"1111","B - Middle class","2021 / 46","30-39",240,2625,0.0914285714285714,2137.85552,1.44180202297867e-05,8.90773133333334,0.000157697096263292
"1112","B - Middle class","2021 / 46","40-49",218,2625,0.0830476190476191,1978.97773,1.33465244393304e-05,9.07787949541284,0.000160709296574506
"1113","B - Middle class","2021 / 46","50-59",154,2625,0.0586666666666667,2109.89695,1.42294634147519e-05,13.7006295454545,0.000242547671842361
"1114","B - Middle class","2021 / 46","60-69",226,2625,0.0860952380952381,1675.95871,1.13029184428082e-05,7.41574650442478,0.000131283897842352
"1115","B - Middle class","2021 / 46","70-120",83,2625,0.0316190476190476,2134.68773,1.43966561760065e-05,25.7191292771084,0.000455315933277313
"1116","B - Middle class","2021 / 47","18-29",172,2375,0.0724210526315789,2310.56896,1.55828257316459e-05,13.4335404651163,0.000215169832050344
"1117","B - Middle class","2021 / 47","30-39",222,2375,0.0934736842105263,2137.85552,1.44180202297867e-05,9.62997981981982,0.00015424683804389
"1118","B - Middle class","2021 / 47","40-49",175,2375,0.0736842105263158,1978.97773,1.33465244393304e-05,11.3084441714286,0.000181131403105199
"1119","B - Middle class","2021 / 47","50-59",166,2375,0.0698947368421053,2109.89695,1.42294634147519e-05,12.7102225903614,0.000203584190421902
"1120","B - Middle class","2021 / 47","60-69",142,2375,0.0597894736842105,1675.95871,1.13029184428082e-05,11.8025261267606,0.000189045290856827
"1121","B - Middle class","2021 / 47","70-120",89,2375,0.0374736842105263,2134.68773,1.43966561760065e-05,23.9852553932584,0.000384180431663094
"1122","B - Middle class","2021 / 48","18-29",91,940,0.0968085106382979,2310.56896,1.55828257316459e-05,25.3908676923077,0.000160965452612606
"1123","B - Middle class","2021 / 48","30-39",32,940,0.0340425531914894,2137.85552,1.44180202297867e-05,66.807985,0.000423529344249985
"1124","B - Middle class","2021 / 48","40-49",65,940,0.0691489361702128,1978.97773,1.33465244393304e-05,30.4458112307692,0.00019301127650724
"1125","B - Middle class","2021 / 48","50-59",30,940,0.0319148936170213,2109.89695,1.42294634147519e-05,70.3298983333333,0.000445856520328892
"1126","B - Middle class","2021 / 48","60-69",142,940,0.151063829787234,1675.95871,1.13029184428082e-05,11.8025261267606,7.48221361707021e-05
"1127","B - Middle class","2021 / 48","70-120",8,940,0.00851063829787234,2134.68773,1.43966561760065e-05,266.83596625,0.00169160710068076
"1128","B - Middle class","2021 / 49","18-29",216,3462,0.0623916811091854,2310.56896,1.55828257316459e-05,10.6970785185185,0.000249758067976659
"1129","B - Middle class","2021 / 49","30-39",290,3462,0.0837666088965916,2137.85552,1.44180202297867e-05,7.3719155862069,0.000172121331156971
"1130","B - Middle class","2021 / 49","40-49",217,3462,0.0626805314846909,1978.97773,1.33465244393304e-05,9.11971304147465,0.000212929343820101
"1131","B - Middle class","2021 / 49","50-59",297,3462,0.08578856152513,2109.89695,1.42294634147519e-05,7.10403013468014,0.000165866674551754
"1132","B - Middle class","2021 / 49","60-69",222,3462,0.0641247833622184,1675.95871,1.13029184428082e-05,7.54936355855856,0.00017626443085136
"1133","B - Middle class","2021 / 49","70-120",169,3462,0.0488157134604275,2134.68773,1.43966561760065e-05,12.6312883431953,0.000294918483321505
"1134","B - Middle class","2021 / 50","18-29",170,2924,0.0581395348837209,2310.56896,1.55828257316459e-05,13.5915821176471,0.00026802460258431
"1135","B - Middle class","2021 / 50","30-39",312,2924,0.106703146374829,2137.85552,1.44180202297867e-05,6.85210102564103,0.00013512272805095
"1136","B - Middle class","2021 / 50","40-49",220,2924,0.0752393980848153,1978.97773,1.33465244393304e-05,8.99535331818182,0.000177387443002737
"1137","B - Middle class","2021 / 50","50-59",184,2924,0.0629274965800274,2109.89695,1.42294634147519e-05,11.46683125,0.000226124733830079
"1138","B - Middle class","2021 / 50","60-69",211,2924,0.0721614227086183,1675.95871,1.13029184428082e-05,7.94293227488152,0.000156633808183749
"1139","B - Middle class","2021 / 50","70-120",126,2924,0.0430916552667579,2134.68773,1.43966561760065e-05,16.9419661111111,0.00033409383062415
"1140","B - Middle class","2021 / 51","18-29",121,2421,0.0499793473771169,2310.56896,1.55828257316459e-05,19.0956112396694,0.000311785298316651
"1141","B - Middle class","2021 / 51","30-39",239,2421,0.0987195373812474,2137.85552,1.44180202297867e-05,8.94500217573222,0.000146050322076626
"1142","B - Middle class","2021 / 51","40-49",174,2421,0.0718711276332094,1978.97773,1.33465244393304e-05,11.3734352298851,0.000185700779698959
"1143","B - Middle class","2021 / 51","50-59",196,2421,0.0809582817017761,2109.89695,1.42294634147519e-05,10.7647803571429,0.00017576291289344
"1144","B - Middle class","2021 / 51","60-69",184,2421,0.0760016522098306,1675.95871,1.13029184428082e-05,9.10847125,0.00014871937798934
"1145","B - Middle class","2021 / 51","70-120",89,2421,0.036761668731929,2134.68773,1.43966561760065e-05,23.9852553932584,0.000391621400023727
"1146","B - Middle class","2021 / 52","18-29",228,2948,0.0773405698778833,2310.56896,1.55828257316459e-05,10.1340743859649,0.000201483202881106
"1147","B - Middle class","2021 / 52","30-39",248,2948,0.0841248303934871,2137.85552,1.44180202297867e-05,8.62038516129032,0.000171388401763755
"1148","B - Middle class","2021 / 52","40-49",212,2948,0.0719131614654003,1978.97773,1.33465244393304e-05,9.33480061320755,0.000185592236071444
"1149","B - Middle class","2021 / 52","50-59",241,2948,0.0817503392130258,2109.89695,1.42294634147519e-05,8.75475912863071,0.000174059992309911
"1150","B - Middle class","2021 / 52","60-69",184,2948,0.062415196743555,1675.95871,1.13029184428082e-05,9.10847125,0.000181092410703253
"1151","B - Middle class","2021 / 52","70-120",101,2948,0.0342605156037992,2134.68773,1.43966561760065e-05,21.1355220792079,0.00042021131095908
"1152","B - Middle class","2022 / 01","18-29",253,3314,0.0763427881713941,2310.56896,1.55828257316459e-05,9.13268363636364,0.000204116539425591
"1153","B - Middle class","2022 / 01","30-39",296,3314,0.0893180446590223,2137.85552,1.44180202297867e-05,7.22248486486487,0.000161423375140247
"1154","B - Middle class","2022 / 01","40-49",225,3314,0.067893783946892,1978.97773,1.33465244393304e-05,8.79545657777778,0.000196579475519738
"1155","B - Middle class","2022 / 01","50-59",225,3314,0.067893783946892,2109.89695,1.42294634147519e-05,9.37731977777778,0.00020958418558439
"1156","B - Middle class","2022 / 01","60-69",232,3314,0.0700060350030175,1675.95871,1.13029184428082e-05,7.22395995689655,0.000161456343618389
"1157","B - Middle class","2022 / 01","70-120",115,3314,0.0347012673506337,2134.68773,1.43966561760065e-05,18.562502,0.000414874074498134
"1158","B - Middle class","2022 / 02","18-29",81,2906,0.0278733654507915,2310.56896,1.55828257316459e-05,28.5255427160494,0.000559057920693372
"1159","B - Middle class","2022 / 02","30-39",196,2906,0.0674466620784584,2137.85552,1.44180202297867e-05,10.907426122449,0.000213769218304899
"1160","B - Middle class","2022 / 02","40-49",194,2906,0.0667584308327598,1978.97773,1.33465244393304e-05,10.2009161340206,0.000199922680519042
"1161","B - Middle class","2022 / 02","50-59",269,2906,0.0925671025464556,2109.89695,1.42294634147519e-05,7.84348308550186,0.00015372052298613
"1162","B - Middle class","2022 / 02","60-69",281,2906,0.0966964900206469,1675.95871,1.13029184428082e-05,5.96426587188612,0.000116890679696799
"1163","B - Middle class","2022 / 02","70-120",138,2906,0.0474879559532003,2134.68773,1.43966561760065e-05,15.4687516666667,0.000303164368459962
"1164","B - Middle class","2022 / 03","18-29",163,2446,0.0666394112837285,2310.56896,1.55828257316459e-05,14.1752696932515,0.000233837986132552
"1165","B - Middle class","2022 / 03","30-39",223,2446,0.0911692559280458,2137.85552,1.44180202297867e-05,9.58679605381166,0.000158145638932997
"1166","B - Middle class","2022 / 03","40-49",194,2446,0.0793131643499591,1978.97773,1.33465244393304e-05,10.2009161340206,0.000168276282363929
"1167","B - Middle class","2022 / 03","50-59",148,2446,0.0605069501226492,2109.89695,1.42294634147519e-05,14.256060472973,0.000235170726435696
"1168","B - Middle class","2022 / 03","60-69",151,2446,0.0617334423548651,1675.95871,1.13029184428082e-05,11.0990643046358,0.000183092308020588
"1169","B - Middle class","2022 / 03","70-120",91,2446,0.0372035977105478,2134.68773,1.43966561760065e-05,23.4581069230769,0.00038696946161002
"1170","B - Middle class","2022 / 04","18-29",82,1959,0.041858090862685,2310.56896,1.55828257316459e-05,28.1776702439024,0.000372277507418224
"1171","B - Middle class","2022 / 04","30-39",149,1959,0.076059213884635,2137.85552,1.44180202297867e-05,14.3480236241611,0.000189563098188941
"1172","B - Middle class","2022 / 04","40-49",131,1959,0.0668708524757529,1978.97773,1.33465244393304e-05,15.1067002290076,0.000199586575394262
"1173","B - Middle class","2022 / 04","50-59",121,1959,0.0617662072485962,2109.89695,1.42294634147519e-05,17.4371648760331,0.000230376188673545
"1174","B - Middle class","2022 / 04","60-69",208,1959,0.10617662072486,1675.95871,1.13029184428082e-05,8.05749379807692,0.000106453928987794
"1175","B - Middle class","2022 / 04","70-120",135,1959,0.0689127105666156,2134.68773,1.43966561760065e-05,15.8125017037037,0.000208911477398494
"1176","B - Middle class","2022 / 05","18-29",315,3495,0.0901287553648069,2310.56896,1.55828257316459e-05,7.33513955555556,0.000172895161689214
"1177","B - Middle class","2022 / 05","30-39",344,3495,0.0984263233190272,2137.85552,1.44180202297867e-05,6.21469627906977,0.000146485409020653
"1178","B - Middle class","2022 / 05","40-49",245,3495,0.0701001430615164,1978.97773,1.33465244393304e-05,8.07746012244898,0.000190392256797795
"1179","B - Middle class","2022 / 05","50-59",186,3495,0.0532188841201717,2109.89695,1.42294634147519e-05,11.3435319892473,0.000267376207712676
"1180","B - Middle class","2022 / 05","60-69",193,3495,0.0552217453505007,1675.95871,1.13029184428082e-05,8.68372388601036,0.000204682383200076
"1181","B - Middle class","2022 / 05","70-120",101,3495,0.028898426323319,2134.68773,1.43966561760065e-05,21.1355220792079,0.000498181320149927
"1182","B - Middle class","2022 / 06","18-29",207,2387,0.0867197318810222,2310.56896,1.55828257316459e-05,11.1621688888889,0.000179691811697772
"1183","B - Middle class","2022 / 06","30-39",161,2387,0.0674486803519062,2137.85552,1.44180202297867e-05,13.2786057142857,0.000213762821667708
